,channel_id,video_id,video_title,video_pub_date,video_description,video_thumbnail,video_view_count,video_like_count,video_comment_count,video_fav_count,video_duration,video_type,most_views,well_performers
150,UC55ODQSvARtgSyc8ThfiepQ,18_j23ckUFw,The 5 Types of LLM Apps,2023-12-22,The 5 Types of LLM Apps #llm My Links: Twitter - https://twitter.com/Sam_Witteveen Linkedin ...,https://i.ytimg.com/vi/18_j23ckUFw/hqdefault.jpg,17691,476,30,0,PT15M30S,rectangular,137980.90000000005,False
151,UC55ODQSvARtgSyc8ThfiepQ,G3-YOEVg-xc,"Gemini Pro + LangChain - Chains, Mini RAG, PAL + Multimodal",2023-12-15,Gemini Pro is out and you can use it with LangChain Colab: https://drp.li/Keymg Blog Post: https://ai.google.dev/ My Links: Twitter ...,https://i.ytimg.com/vi/G3-YOEVg-xc/hqdefault.jpg,10917,355,40,0,PT15M9S,rectangular,137980.90000000005,False
152,UC55ODQSvARtgSyc8ThfiepQ,HN96QDFBD0g,Getting Started with Gemini Pro on Google AI Studio,2023-12-13,Gemini Pro is out today and you using Google AI Studio you can try it for free. Colab: https://drp.li/o2blp Blog Post: ...,https://i.ytimg.com/vi/HN96QDFBD0g/hqdefault.jpg,42026,493,43,0,PT11M5S,rectangular,137980.90000000005,False
153,UC55ODQSvARtgSyc8ThfiepQ,gCD8bsI6Du4,Mistral 8x7B Part 2- Mixtral Updates,2023-12-11,Blog post : https://mistral.ai/news/mixtral-of-experts/ Try the model Vercel: https://sdk.vercel.ai/ HF: ...,https://i.ytimg.com/vi/gCD8bsI6Du4/hqdefault.jpg,11277,482,16,0,PT6M11S,rectangular,137980.90000000005,False
154,UC55ODQSvARtgSyc8ThfiepQ,RYZ0FMAKRFs,Mistral 8x7B Part 1- So What is a Mixture of Experts Model?,2023-12-10,Try the model Vercel: https://sdk.vercel.ai/ Replicate: https://replicate.com/nateraw/mixtral-8x7b-32kseqlen?s=09 HF: ...,https://i.ytimg.com/vi/RYZ0FMAKRFs/hqdefault.jpg,23723,827,49,0,PT12M33S,rectangular,137980.90000000005,False
155,UC55ODQSvARtgSyc8ThfiepQ,o5hnINswBB0,The Long Awaited Gemini!,2023-12-07,Blog Post: https://blog.google/technology/ai/google-gemini-ai/ 2nd blog post: https://deepmind.google/technologies/gemini/ Tech ...,https://i.ytimg.com/vi/o5hnINswBB0/hqdefault.jpg,3465,152,30,0,PT13M11S,rectangular,137980.90000000005,False
156,UC55ODQSvARtgSyc8ThfiepQ,curhIJyuhYA,Intel Neural Chat 7B - Mistral meets new hardware &amp; new data,2023-11-29,"An overview of Intel's latest neural chat model, trained on custom hardware called Intel Gaudi 2. It discusses the model's unique ...",https://i.ytimg.com/vi/curhIJyuhYA/hqdefault.jpg,6270,229,13,0,PT8M43S,rectangular,137980.90000000005,False
157,UC55ODQSvARtgSyc8ThfiepQ,bWCjwtu_tHs,"Yi 34B : The Rise of Powerful Mid-Sized Models - Base, 200k &amp; Chat",2023-11-24,Colab: https://drp.li/hD1EU Model: https://huggingface.co/01-ai/Yi-34B-Chat My Links: Twitter - https://twitter.com/Sam_Witteveen ...,https://i.ytimg.com/vi/bWCjwtu_tHs/hqdefault.jpg,8612,308,28,0,PT15M22S,rectangular,137980.90000000005,False
158,UC55ODQSvARtgSyc8ThfiepQ,GchC5WxeXGc,Advanced RAG 06 - RAG Fusion,2023-11-19,Colab: https://drp.li/PZG2t Blog Post: https://towardsdatascience.com/forget-rag-the-future-is-rag-fusion-1147298d8ad1 Original ...,https://i.ytimg.com/vi/GchC5WxeXGc/hqdefault.jpg,9300,312,40,0,PT13M5S,rectangular,137980.90000000005,False
159,UC4JX40jDee_tINbkjycV4Sg,A_Sfru99QNA,Intermediate Python Tutorial - Creating a Text Editor App,2024-01-04,"Today, I'll be walking you through a mini-python project, where we will create a text editor. This simple, beginner friendly course ...",https://i.ytimg.com/vi/A_Sfru99QNA/hqdefault.jpg,925,80,13,0,PT24M,rectangular,137980.90000000005,False
160,UC4JX40jDee_tINbkjycV4Sg,uO6r0vQmGB0,Why Everyone is Freaking Out About RAG,2023-12-21,What is RAG (Retrieval Augmented Generation) & why do you need to know about it as a developer? With the dawn of LLMs upon ...,https://i.ytimg.com/vi/uO6r0vQmGB0/hqdefault.jpg,36027,1171,51,0,PT8M33S,rectangular,137980.90000000005,False
161,UC4JX40jDee_tINbkjycV4Sg,VyM4wCuuPD4,The Problem With Web Scraping in 2023...,2023-12-11,"Get started with BrightData today! https://brdta.com/techwithtim. Bright data is here to solve the issues with web scraping, being ...",https://i.ytimg.com/vi/VyM4wCuuPD4/hqdefault.jpg,14925,697,18,0,PT55S,rectangular,137980.90000000005,False
162,UC4JX40jDee_tINbkjycV4Sg,P--Eaq2QjNQ,This Coding Project Gives You an UNFAIR Advantage,2023-11-14,Take my FREE introduction course to learn how to break into Software Development: https://techwithtim.net/dev.,https://i.ytimg.com/vi/P--Eaq2QjNQ/hqdefault.jpg,98140,5722,56,0,PT1M,rectangular,137980.90000000005,False
163,UC4JX40jDee_tINbkjycV4Sg,YZ8-GmTT7uM,How Important Is Math For Machine Learning?,2023-08-09,"Watch the full video here: https://youtu.be/FIpbrnbVfJk With the field of Artificial Intelligence growing at a rapid rate, many people ...",https://i.ytimg.com/vi/YZ8-GmTT7uM/hqdefault.jpg,40113,2765,59,0,PT48S,rectangular,137980.90000000005,False
164,UC4JX40jDee_tINbkjycV4Sg,w5KN-xuh3-I,The Pros and Cons of Dropping Out (Computer Science),2023-08-03,"Watch the full video here: https://youtu.be/vX-1ZT-y1m0 Dropping out of education is a serious choice, so how do you know you're ...",https://i.ytimg.com/vi/w5KN-xuh3-I/hqdefault.jpg,13623,633,24,0,PT56S,rectangular,137980.90000000005,False
165,UC4JX40jDee_tINbkjycV4Sg,U80grnZJm_8,Avoid This Common Programming Mistake!,2023-07-23,"Watch the full video here: https://youtu.be/ZF2_JKNcDek What is something that a lot of programmers do, that is causing their ...",https://i.ytimg.com/vi/U80grnZJm_8/hqdefault.jpg,228576,11372,97,0,PT53S,rectangular,137980.90000000005,True
166,UC4JX40jDee_tINbkjycV4Sg,qdWg8fv5Iz4,The Reason Why I Dropped Out Of Computer Science,2023-07-22,"Watch the full video here: https://youtu.be/vX-1ZT-y1m0 Getting a degree in computer science is a great idea, as it opens a lot of ...",https://i.ytimg.com/vi/qdWg8fv5Iz4/hqdefault.jpg,46718,2161,32,0,PT59S,rectangular,137980.90000000005,False
167,UC4JX40jDee_tINbkjycV4Sg,8P0xNyFpqeg,Avoid This If You Want To Be A Faster Programmer,2023-06-30,"Watch the full video here: https://www.youtube.com/watch?v=mlfO0FBb6eY How do we ensure that we are as efficient as possible, ...",https://i.ytimg.com/vi/8P0xNyFpqeg/hqdefault.jpg,38080,2534,39,0,PT42S,rectangular,137980.90000000005,False
168,UC4JX40jDee_tINbkjycV4Sg,s5r97DdKuKc,Awesome Intermediate Python Project: Building an Aim Trainer…,2023-06-25,"In this video, I'll share with you how to create a custom aim trainer in Python that you can make as easy or challenging as you'd ...",https://i.ytimg.com/vi/s5r97DdKuKc/hqdefault.jpg,30062,868,36,0,PT51M59S,rectangular,137980.90000000005,False
169,UCqcbQf6yw5KzRoDDcZ_wBSw,UmKlzDmWCKw,The End of GPT-4? New York Times and OpenAI Lawsuit,2023-12-30,"Get on my daily AI newsletter https://natural20.beehiiv.com/subscribe [News, Research and Tutorials on AI] See more at: ...",https://i.ytimg.com/vi/UmKlzDmWCKw/hqdefault.jpg,18910,777,279,0,PT16M15S,rectangular,137980.90000000005,False
170,UCqcbQf6yw5KzRoDDcZ_wBSw,Gk_lp0m3rbc,"Shocking New 2024 AI Prediction by Bill Gates, Sam Altman and Elon Musk ( AGI + AI Agents)",2023-12-27,"The video includes insights from tech leaders like Bill Gates and Sam Altman, and explores future developments in AI technology.",https://i.ytimg.com/vi/Gk_lp0m3rbc/hqdefault.jpg,62241,1956,346,0,PT18M5S,rectangular,137980.90000000005,False
171,UCqcbQf6yw5KzRoDDcZ_wBSw,TlThruDJcrQ,AI in 2024 | The Great and The Horrific,2023-12-26,"In this video, Wes Roth delves into the advancements and predictions for AI, robotics, and cybersecurity in the coming years.",https://i.ytimg.com/vi/TlThruDJcrQ/hqdefault.jpg,38707,1434,222,0,PT23M18S,rectangular,137980.90000000005,False
172,UCqcbQf6yw5KzRoDDcZ_wBSw,tvXz2wd9GBM,"Sam Altman, IMMORTALITY, the 80/20 Rule and Also MidJourney V6 is absolutely INSANE!",2023-12-23,"Get on my daily AI newsletter https://natural20.beehiiv.com/subscribe [News, Research and Tutorials on AI] See more at: ...",https://i.ytimg.com/vi/tvXz2wd9GBM/hqdefault.jpg,36886,1499,162,0,PT13M3S,rectangular,137980.90000000005,False
173,UCqcbQf6yw5KzRoDDcZ_wBSw,5cOhSQTb-6s,GPT- 4.5 Rumors Debunked | Self-Improvement for Multi-Step Reasoning LLM Agent | OpenAI Prompt Guide,2023-12-18,"Get on my daily AI newsletter https://natural20.beehiiv.com/subscribe [News, Research and Tutorials on AI] See more at: ...",https://i.ytimg.com/vi/5cOhSQTb-6s/hqdefault.jpg,29969,845,120,0,PT12M52S,rectangular,137980.90000000005,False
174,UCqcbQf6yw5KzRoDDcZ_wBSw,eIIIVHWpMUA,GPT 4.5 TURBO GOES LIVE!,2023-12-17,LINKS: Animation vs. Physics https://www.youtube.com/watch?v=ErMSHiQRnc8 Get on my daily AI newsletter ...,https://i.ytimg.com/vi/eIIIVHWpMUA/hqdefault.jpg,86483,2780,451,0,PT15M11S,rectangular,137980.90000000005,False
175,UCqcbQf6yw5KzRoDDcZ_wBSw,oUUg6KjYIEQ,Agentic AI | SuperAlignment Problem | Runway Video AI World Models and more AI news.,2023-12-16,"Get on my daily AI newsletter https://natural20.beehiiv.com/subscribe [News, Research and Tutorials on AI] See more at: ...",https://i.ytimg.com/vi/oUUg6KjYIEQ/hqdefault.jpg,31214,1161,106,0,PT12M8S,rectangular,137980.90000000005,False
176,UCqcbQf6yw5KzRoDDcZ_wBSw,8dMOdz2rcSI,GPT-4.5 Leaks (some fake) Plus OpenAI on AI Safety,2023-12-14,"The screenshot in the first minute is confirmed fake by Sam Altman, as we suspected. Get on my daily AI newsletter ...",https://i.ytimg.com/vi/8dMOdz2rcSI/hqdefault.jpg,39185,1107,150,0,PT14M49S,rectangular,137980.90000000005,False
177,UCqcbQf6yw5KzRoDDcZ_wBSw,QMhLUD7NbCc,"Tesla Bot Optimus Gen 2 is Stunning, but it&#39;s just the beginning... | NVIDIA Eureka and Google RT-X",2023-12-13,"Get on my daily AI newsletter https://natural20.beehiiv.com/subscribe [News, Research and Tutorials on AI] See more at: ...",https://i.ytimg.com/vi/QMhLUD7NbCc/hqdefault.jpg,175080,3641,569,0,PT12M4S,rectangular,137980.90000000005,True
178,UCqcbQf6yw5KzRoDDcZ_wBSw,FQ8l6hyKRNA,Ilya Sutskever on AI mental models | Hearing AI Voices | Visualizing Neural Nets | GNOME makes mats,2023-12-12,Summary Wes Roth showcases a series of intriguing AI-related segments. The video begins with a demonstration of AI vision in ...,https://i.ytimg.com/vi/FQ8l6hyKRNA/hqdefault.jpg,55178,1909,196,0,PT12M7S,rectangular,137980.90000000005,False
179,UC2WmuBuFq6gL08QYG-JjXKw,ps6YWE9gcgI,LLMWare: App Creation Framework - Can Ingest PDFs at Scale for RAG! (POWERFUL),2024-01-03,"In this video, we delve into the revolutionary language model framework, LLMware, designed for Retrieval Augmented Generation ...",https://i.ytimg.com/vi/ps6YWE9gcgI/hqdefault.jpg,1906,88,3,0,PT10M31S,rectangular,137980.90000000005,False
180,UC2WmuBuFq6gL08QYG-JjXKw,1UZggDTMIW8,LLMLingua: Speed up LLM&#39;s Inference and Enhance Performance up to 20x!,2024-01-02,"Explore the cutting-edge breakthroughs in language model technology with our video on ""LLMLingua To speed up LLMs' ...",https://i.ytimg.com/vi/1UZggDTMIW8/hqdefault.jpg,3169,141,15,0,PT10M47S,rectangular,137980.90000000005,False
181,UC2WmuBuFq6gL08QYG-JjXKw,nO1WPhnohJA,TinyLlama 1.1B: Powerful Model Trained on 3 Trillion Tokens (Installation Tutorial),2023-12-31,"In this video, explore the ambitious goal set by the TinyLlama project to pre-train the revolutionary language model, Llama, ...",https://i.ytimg.com/vi/nO1WPhnohJA/hqdefault.jpg,4135,153,18,0,PT10M10S,rectangular,137980.90000000005,False
182,UC2WmuBuFq6gL08QYG-JjXKw,DSXTN232s70,"SOLAR 10.7B: Combining LLM&#39;s to Scale Performance - Beats Mixtral, Llama 2, and More!",2023-12-30,Dive into the revolutionary world of SOLAR-10.7B with our detailed analysis of its breakthrough performance. Become a Patron ...,https://i.ytimg.com/vi/DSXTN232s70/hqdefault.jpg,4839,187,8,0,PT8M21S,rectangular,137980.90000000005,False
183,UC2WmuBuFq6gL08QYG-JjXKw,ZyFlySElG1U,Mixtral 8x7B: Running MoE on Google Colab &amp; Desktop Hardware For FREE!,2023-12-29,"In this video, we unravel the innovative approach for accessing a mixture of experts on Google Colab. Become a Patron ...",https://i.ytimg.com/vi/ZyFlySElG1U/hqdefault.jpg,3891,151,13,0,PT10M46S,rectangular,137980.90000000005,False
184,UC2WmuBuFq6gL08QYG-JjXKw,iCoV8Ipo8sc,"DeepChat: Powerful Chatbot Platform - Customizable Features - TTS, Vision, Plugins, &amp; FREE!",2023-12-28,"In this video, we delve into the mesmerizing world of Deep Chat, a highly customizable AI chat component. Become a Patron ...",https://i.ytimg.com/vi/iCoV8Ipo8sc/hqdefault.jpg,3753,169,15,0,PT11M14S,rectangular,137980.90000000005,False
185,UC2WmuBuFq6gL08QYG-JjXKw,JcXXYEs6rAM,NexusGPT: Easily Create Autonomous AI Agents With ANY LLM!,2023-12-27,"Welcome to the future of AI innovation! In this video, we dive deep into NexusGPT 1.0, a groundbreaking platform simplifying AI ...",https://i.ytimg.com/vi/JcXXYEs6rAM/hqdefault.jpg,6261,213,14,0,PT12M24S,rectangular,137980.90000000005,False
186,UC2WmuBuFq6gL08QYG-JjXKw,hQ0Uu2pgCWM,Mentat: The BEST GPT-4 AI Coding Assistant!,2023-12-26,"In this video, we delve deep into the revolutionary enhancements that GPT-4 brings to Mentat, making coding a seamless and ...",https://i.ytimg.com/vi/hQ0Uu2pgCWM/hqdefault.jpg,6025,220,10,0,PT11M27S,rectangular,137980.90000000005,False
187,UC2WmuBuFq6gL08QYG-JjXKw,ATpHF8m6lzs,Prompt2Model: Generate Deployable Models From ONE Prompt!,2023-12-25,"In this enlightening exploration, we delve deep into the revolutionary Prompt2Model technique, transcending the limitations of ...",https://i.ytimg.com/vi/ATpHF8m6lzs/hqdefault.jpg,5888,226,15,0,PT13M8S,rectangular,137980.90000000005,False
188,UC2WmuBuFq6gL08QYG-JjXKw,IFSF8HMIdOc,AppAgent: Deploying Auto AI Agents on Your Phone using GPT-4-V!,2023-12-24,"In this video, we delve deep into the core features of AppAgent, highlighting its revolutionary learning method. Imagine an agent ...",https://i.ytimg.com/vi/IFSF8HMIdOc/hqdefault.jpg,3525,152,16,0,PT9M7S,rectangular,137980.90000000005,False
189,UCZHmQk67mSJgfCCTn7xBfew,v8O_tSF_o50,I created an AI-powered Social Network,2024-01-02,ai #chatgpt #socialmedia I created a social network that operates entirely in the latent space. Litter (aka Latent Twitter) will pull ...,https://i.ytimg.com/vi/v8O_tSF_o50/hqdefault.jpg,18555,1173,111,0,PT8M17S,rectangular,137980.90000000005,False
190,UCZHmQk67mSJgfCCTn7xBfew,9dSkvxS2EB0,Mamba: Linear-Time Sequence Modeling with Selective State Spaces (Paper Explained),2023-12-24,mamba #s4 #ssm OUTLINE: 0:00 - Introduction 0:45 - Transformers vs RNNs vs S4 6:10 - What are state space models? 12:30 ...,https://i.ytimg.com/vi/9dSkvxS2EB0/hqdefault.jpg,59759,1620,84,0,PT40M40S,rectangular,137980.90000000005,False
191,UCZHmQk67mSJgfCCTn7xBfew,zut38E-BHH0,Did Google fake their Gemini Video?,2023-12-11,"gemini #gpt4 #chatgpt Google DeepMind released a model called Gemini and alongside, released a marketing video, which ...",https://i.ytimg.com/vi/zut38E-BHH0/hqdefault.jpg,39449,1848,242,0,PT15M47S,rectangular,137980.90000000005,False
192,UCZHmQk67mSJgfCCTn7xBfew,V4dO2pyYGgs,Reinforced Self-Training (ReST) for Language Modeling (Paper Explained),2023-09-03,ai #rlhf #llm ReST uses a bootsrap-like method to produce its own extended dataset and trains on ever higher-quality subsets of it ...,https://i.ytimg.com/vi/V4dO2pyYGgs/hqdefault.jpg,31759,849,99,0,PT53M7S,rectangular,137980.90000000005,False
193,UCZHmQk67mSJgfCCTn7xBfew,Tkijsu129M0,[ML News] GPT-4 solves MIT Exam with 100% ACCURACY | OpenLLaMA 13B released,2023-06-21,gpt4 #mit #ai A new paper claims to use GPT-4 to solve 100% of a set of MIT university exercises. Some people are skeptic and ...,https://i.ytimg.com/vi/Tkijsu129M0/hqdefault.jpg,71422,1809,248,0,PT31M5S,rectangular,137980.90000000005,False
194,UCZHmQk67mSJgfCCTn7xBfew,WncUlZYpdq4,Tree-Ring Watermarks: Fingerprints for Diffusion Images that are Invisible and Robust (Explained),2023-06-06,stablediffusion #ai #watermark Watermarking the outputs of generative models is usually done as a post-processing step on the ...,https://i.ytimg.com/vi/WncUlZYpdq4/hqdefault.jpg,26488,760,132,0,PT35M45S,rectangular,137980.90000000005,False
195,UCZHmQk67mSJgfCCTn7xBfew,x8pW19wKfXQ,RWKV: Reinventing RNNs for the Transformer Era (Paper Explained),2023-06-02,"gpt4 #rwkv #transformer We take a look at RWKV, a highly scalable architecture between Transformers and RNNs.",https://i.ytimg.com/vi/x8pW19wKfXQ/hqdefault.jpg,66931,1859,120,0,PT1H2M17S,rectangular,137980.90000000005,False
196,UCZHmQk67mSJgfCCTn7xBfew,ut5kp56wW_4,Tree of Thoughts: Deliberate Problem Solving with Large Language Models (Full Paper Review),2023-05-23,gpt4 #ai #prompt Tree-of-Thought improves prompting of large language models (LLMs) by generalizing the concept of ...,https://i.ytimg.com/vi/ut5kp56wW_4/hqdefault.jpg,98026,2638,158,0,PT29M29S,rectangular,137980.90000000005,False
197,UCZHmQk67mSJgfCCTn7xBfew,I72_GJHzH3Y,OpenAI suggests AI licenses (US Senate hearing on AI regulation w/ Sam Altman),2023-05-21,ai #openai #gpt4 US Senate hearing on AI regulation. MLST video on the hearing: ...,https://i.ytimg.com/vi/I72_GJHzH3Y/hqdefault.jpg,33608,1817,446,0,PT16M13S,rectangular,137980.90000000005,False
198,UC5Wz4fFacYuON6IKbhSa7Zw,HU0PWLbiSWI,Freakishly Good AI Voice Cloning is Now Open &amp; Free...,2024-01-03,"OpenVoice, the revolutionary open-source voice cloning app by MyShell AI. In this video, we'll explore how OpenVoice is ...",https://i.ytimg.com/vi/HU0PWLbiSWI/hqdefault.jpg,20260,1567,264,0,PT21M11S,rectangular,137980.90000000005,False
199,UC5Wz4fFacYuON6IKbhSa7Zw,kdpqi5uOA_I,This Easy Install AI Upscaler Blew Me Away! Competes with Magnific &amp; Krea!,2024-01-02,Check out the BEST way to upscale your AI Images for entirely free locally! ▽ Link(s) From Today's Video: Upscayl: ...,https://i.ytimg.com/vi/kdpqi5uOA_I/hqdefault.jpg,16333,1326,247,0,PT21M31S,rectangular,137980.90000000005,False
200,UC5Wz4fFacYuON6IKbhSa7Zw,z_aKLP5pBhY,The Best AI Art Websites &amp; Generators (Free &amp; Paid) w Rankings Guide for 2024,2024-01-01,Looking for a complete guide to the world of AI Image Generation? Look no further! *All Links Can Be Found Here!* *Free Tools:* ...,https://i.ytimg.com/vi/z_aKLP5pBhY/hqdefault.jpg,13512,878,129,0,PT51M23S,rectangular,137980.90000000005,False
201,UC5Wz4fFacYuON6IKbhSa7Zw,CtZJ8IABofg,New Free AI Video Generator Impressed me!,2023-12-28,"Pika Labs is an AI video company that uses text prompts to create videos in different styles. Pika Labs' new model, Pika 1.0, can ...",https://i.ytimg.com/vi/CtZJ8IABofg/hqdefault.jpg,26263,1537,203,0,PT22M58S,rectangular,137980.90000000005,False
202,UC5Wz4fFacYuON6IKbhSa7Zw,ELzMt2KFI9E,Was NOT Expecting This! Midjourney V6 Competes with DALL-E 3 | Comparison &amp; Review,2023-12-21,"Midjourney v6 is a new AI model offering enhanced features such as longer prompts, better color and shading control, improved ...",https://i.ytimg.com/vi/ELzMt2KFI9E/hqdefault.jpg,44637,1859,320,0,PT19M33S,rectangular,137980.90000000005,False
203,UC5Wz4fFacYuON6IKbhSa7Zw,2HTyjHek06Y,"GPT 4.5 Possible Leak, Midjourney V6, Opensource LLMs BEAT Open AI | AI News",2023-12-14,"In this video, we dive into the latest AI updates, focusing on a potential leak about OpenAI's GPT 4.5, its features, and pricing.",https://i.ytimg.com/vi/2HTyjHek06Y/hqdefault.jpg,37602,1814,222,0,PT22M26S,rectangular,137980.90000000005,False
204,UC5Wz4fFacYuON6IKbhSa7Zw,R7_LnQPDhBs,Realtime AI Generation Local Install Guide (AI Drawing) for FREE on your PC!,2023-12-13,Today we dive into an Easy guide for installing ENTIRELY Local Realtime AI Drawing & SDXL for FREE on your machine at home ...,https://i.ytimg.com/vi/R7_LnQPDhBs/hqdefault.jpg,15240,955,208,0,PT22M55S,rectangular,137980.90000000005,False
205,UC5Wz4fFacYuON6IKbhSa7Zw,rNN7qsoCKBo,I Was FLOORED. Realtime AI Translation &amp; Voice Cloning!,2023-12-05,Experience the magic of AI with Meta AI's latest innovation in real-time translation and voice cloning! This video dives into ...,https://i.ytimg.com/vi/rNN7qsoCKBo/hqdefault.jpg,37772,2149,348,0,PT20M15S,rectangular,137980.90000000005,False
206,UC5Wz4fFacYuON6IKbhSa7Zw,4mFLdD7DI9o,I&#39;m SO HYPED! Open Source Stable Diffusion 𝙑𝙄𝘿𝙀𝙊 &amp; 200k Context Claude 2.1!,2023-11-21,Today we cover insights and new developments in the AI world that have really caught my interest! ▽ Link(s) From Today's Video: ...,https://i.ytimg.com/vi/4mFLdD7DI9o/hqdefault.jpg,47493,2317,284,0,PT18M14S,rectangular,137980.90000000005,False
207,UC5Wz4fFacYuON6IKbhSa7Zw,wOJ47fzXKDU,Everything New in The World of AI!,2023-10-24,"Welcome Back to AI News! In today's news we cover Midjourney's latest advancements, Huge AI Autonomous Agent Updates, ...",https://i.ytimg.com/vi/wOJ47fzXKDU/hqdefault.jpg,27111,1456,148,0,PT17M,rectangular,137980.90000000005,False
208,UC_x36zCEGilGpB1m-V4gmjg,UES89QRc3Sk,"2024 Predictions for Advanced AI &amp; LLM Engineers (Prompts, Job Market, Coding, Big Tech)",2024-01-01,Your blueprint for AI and LLM engineering success in 2024 starts here. Have you ever wondered why we all decide to make ...,https://i.ytimg.com/vi/UES89QRc3Sk/hqdefault.jpg,1924,135,20,0,PT25M48S,rectangular,137980.90000000005,False
209,UC_x36zCEGilGpB1m-V4gmjg,XnoKvdeZAN8,Run LOCAL LLMs in ONE line of code - AI Coding llamafile with Mistral with  (DEVLOG),2023-12-25,"Local LLMs in one line of code? FAKE NEWS CLICK BAIT RIGHT? No, Llamafile makes it possible. I've been blowing off local ...",https://i.ytimg.com/vi/XnoKvdeZAN8/hqdefault.jpg,3004,120,14,0,PT17M37S,rectangular,137980.90000000005,False
210,UC_x36zCEGilGpB1m-V4gmjg,V_SyO0t7TZY,Has the AI KING Returned? GEMINI PRO vs GPT-3.5 TURBO Prompt Testing,2023-12-18,Is Gemini Pro Worth Your Time? Let's find out by analyzing and prompt testing Gemini Pro vs GPT-3.5 Turbo! It's crucial for ...,https://i.ytimg.com/vi/V_SyO0t7TZY/hqdefault.jpg,918,42,5,0,PT22M49S,rectangular,137980.90000000005,False
211,UC_x36zCEGilGpB1m-V4gmjg,KhINc5XwhKs,"Test Driven PROMPT Engineering: Using Promptfoo to COMPARE Prompts, LLMs, and Providers.",2023-12-11,"Wouldn't it be great if you KNEW your prompt was CHEAP, FAST, and ACCURATE? Relying on trial and error isn't enough when ...",https://i.ytimg.com/vi/KhINc5XwhKs/hqdefault.jpg,2987,178,14,0,PT16M36S,rectangular,137980.90000000005,False
212,UC_x36zCEGilGpB1m-V4gmjg,5wROK4lBoeo,Talk To Your Database - A GPT Multi Agent Postgres Data Analytics Tool,2023-12-04,The way we code is changing and so is the way we interact with our databases. This video marks the END of a series where we ...,https://i.ytimg.com/vi/5wROK4lBoeo/hqdefault.jpg,2625,152,25,0,PT24M46S,rectangular,137980.90000000005,False
213,UC_x36zCEGilGpB1m-V4gmjg,Uf7cYAXe3eI,Your AI Agents can SELF-CORRECT: Using Assistants API to AUTO FIX SQL Database Errors,2023-11-27,ENHANCE YOUR SOFTWARE with SELF-CORRECTING AI Agents: A Deep Dive into Assistants API. Hey engineers and product ...,https://i.ytimg.com/vi/Uf7cYAXe3eI/hqdefault.jpg,4623,226,23,0,PT30M45S,rectangular,137980.90000000005,False
214,UC_x36zCEGilGpB1m-V4gmjg,7EA19-D4-Zo,"Copilot Prompt Engineering: 3 UI Frameworks, 2 AI Agents, 1 Coding Assistant (AIDER CCC)",2023-11-20,Code like you're in the future. This is the best way to progress your engineering abilities at a rapid pace. In groundbreaking video ...,https://i.ytimg.com/vi/7EA19-D4-Zo/hqdefault.jpg,6948,265,19,0,PT23M26S,rectangular,137980.90000000005,False
215,UC_x36zCEGilGpB1m-V4gmjg,KwcrjP3vuy0,"OpenAI Macro &amp; Micro Strategy: Master Assistants API, Threads, Messages, and Runs",2023-11-13,When OpenAI announces a new set of technology - 1000 startups INSTANTLY vanish. Let's minimize the chances that happens to ...,https://i.ytimg.com/vi/KwcrjP3vuy0/hqdefault.jpg,7689,401,44,0,PT33M29S,rectangular,137980.90000000005,False
216,UC_x36zCEGilGpB1m-V4gmjg,XGCWyfA3rgQ,Using AUTOGEN &amp; GUIDANCE to code LLM Control Flow &amp; JSON Agents (No Prompt Engineering),2023-11-06,"These may be the two MOST IMPORTANT AI AGENT types. If you've ever created a prompt with something like ""choose between ...",https://i.ytimg.com/vi/XGCWyfA3rgQ/hqdefault.jpg,7631,367,42,0,PT26M50S,rectangular,137980.90000000005,False
217,UC_x36zCEGilGpB1m-V4gmjg,UA6IVMDPuC8,AutoGen SPYWARE: Coding Systems for SUCCESSFUL AI Agents (Postgres Data Analytics),2023-10-30,Every great piece of software has a TIGHT feedback loop. This feedback loop tells the engineer exactly if things are working well ...,https://i.ytimg.com/vi/UA6IVMDPuC8/hqdefault.jpg,6717,277,35,0,PT33M40S,rectangular,137980.90000000005,False
218,UCgfe2ooZD3VJPB6aJAnuQng,m3kA3eJpnqo,A.I. Rewind 2023 (but in memes),2023-12-25,"A quick recap of this insane year of AI, but in memes. Cheers to 2023, and hey to 2024! oh ya check out my new website if you ...",https://i.ytimg.com/vi/m3kA3eJpnqo/hqdefault.jpg,8392,865,43,0,PT2M22S,rectangular,137980.90000000005,False
219,UCgfe2ooZD3VJPB6aJAnuQng,-lWpbZRkyGM,AI Generated Videos Escaped The Uncanny Valley Too Fast,2023-12-22,Check out D-ID now and start synthesizing your own avatar with the free 5 minutes credit: https://timf.io/3Tv5Gob The AI videos ...,https://i.ytimg.com/vi/-lWpbZRkyGM/hqdefault.jpg,20203,1514,116,0,PT9M17S,rectangular,137980.90000000005,False
220,UCgfe2ooZD3VJPB6aJAnuQng,rK8lM4yj9ik,"AI Chatbot That Can Read 150,000 Words At Once [feat. Claude 2.1]",2023-12-05,"This video is not sponsored by Anthropic and OpenAI, just in case if someone is wondering LOL Check out my newsletter here: ...",https://i.ytimg.com/vi/rK8lM4yj9ik/hqdefault.jpg,7840,519,29,0,PT5M26S,rectangular,137980.90000000005,False
